# Academic Bitcoin exchange address labels
# Sources:
#   figshare-btcgraphlabeling: Michalski et al. "Bitcoin Research with a Transaction Graph Dataset"
#     DOI: 10.6084/m9.figshare.26305093 (addresses.csv, ~103k labeled addresses)
#     License: CC BY 4.0
#     GitHub: github.com/hugoschnoering2/BTCGraphLabeling
#
# Other datasets evaluated but not included:
#   - Harvard Dataverse DOI:10.7910/DVN/KEWU0N: 1,666 exchange addrs but no entity names (only "exchange" label)
#   - Maru92/EntityAddressBitcoin: 30M WalletExplorer addrs (1.1GB download, same source as existing curated CSVs)
#   - Elliptic++: 822k wallet addrs but only illicit/licit labels, no entity names
#   - BABD-13: 544k addresses but behavior features only, no entity names
#   - ORBITAAL (Zenodo): 25GB+ dataset, impractical to download for address extraction
#
# Total addresses: 2114
# Generated: 2026-03-11
#
address,entity,source
3BMEX9tEPAUU34e9xB6xXtWhZ2CKHwbxL4,BitMEX,figshare-btcgraphlabeling
3BMEXAvvXcQxZkroZxQAf5wWGAB2LCSSdd,BitMEX,figshare-btcgraphlabeling
3BMEXBYZrEw4aD2CsD7daq9NpXr5NR7UkL,BitMEX,figshare-btcgraphlabeling
3BMEXBbfrJcWGPJwYbtYxwingx5BK61Qob,BitMEX,figshare-btcgraphlabeling
3BMEXCeiFK3u7LeG7U3Sood2YeMDU79coR,BitMEX,figshare-btcgraphlabeling
3BMEXD6G3WMUbMR27DQVLBcmZHMuiKie8d,BitMEX,figshare-btcgraphlabeling
3BMEXDdPT94Zb9VMrc62uZvyeXbxBcWe5X,BitMEX,figshare-btcgraphlabeling
3BMEXEqEgiUtcoaFdYQpXfMwAEdKZrJAwn,BitMEX,figshare-btcgraphlabeling
3BMEXF8BG1962vqGWNnZkxdZfTPKuLCJws,BitMEX,figshare-btcgraphlabeling
3BMEXFJS1RCvU8NbxySPdHnZUhtjwd58eP,BitMEX,figshare-btcgraphlabeling
3BMEXFiKphkwJAZJd2BVFUDs6j7RNHT8Rh,BitMEX,figshare-btcgraphlabeling
3BMEXFwKNBRwask4tHuoVm1RjQagFwifHt,BitMEX,figshare-btcgraphlabeling
3BMEXGVFZYW6cHX5UzUkJZWCkK1GB4xobH,BitMEX,figshare-btcgraphlabeling
3BMEXHNtvtED76KhQyAE8FWAu7KynqpYND,BitMEX,figshare-btcgraphlabeling
3BMEXHTR2RBDY4JHtQc6sK9Lq686EyzQm8,BitMEX,figshare-btcgraphlabeling
3BMEXHremtrcPRBNXENHYd5ZQiD4ZM2o47,BitMEX,figshare-btcgraphlabeling
3BMEXHrjRmEGYToeGijpk8xPxV9Uv3R7ZG,BitMEX,figshare-btcgraphlabeling
3BMEXKKVMXvXf7Tk6iUcPcebgpB7s3k6kB,BitMEX,figshare-btcgraphlabeling
3BMEXKjhrEtLUaBHMbowXuFfyRzo832dU9,BitMEX,figshare-btcgraphlabeling
3BMEXLJeRQXrgARNz1Pe4cAi3bzSYp6zrd,BitMEX,figshare-btcgraphlabeling
3BMEXLzkyaQ9YZrTMEiLZM5ggnM8LzQoTR,BitMEX,figshare-btcgraphlabeling
3BMEXMD27DFDHcxMjvPhXimKBR7wfJvhMg,BitMEX,figshare-btcgraphlabeling
3BMEXMetRZGuYmwTtKpJ3DHjDzUrAsZUk3,BitMEX,figshare-btcgraphlabeling
3BMEXN9w646RK9cu9n8BzqD9H2znozaA4P,BitMEX,figshare-btcgraphlabeling
3BMEXNLUsMrq927zDscUueuwWKjjCtrJdz,BitMEX,figshare-btcgraphlabeling
3BMEXNMVjkEad9eHPKJt1fjBb7fh4fGrNq,BitMEX,figshare-btcgraphlabeling
3BMEXPLQD2LjDuZ8PrDxZstmNp5jzYqRin,BitMEX,figshare-btcgraphlabeling
3BMEXPPeNGUh7oCWHnC9CJfZhADpGUUsVy,BitMEX,figshare-btcgraphlabeling
3BMEXPSCCN9XukLRfaV7LpFrJ859VFzJWS,BitMEX,figshare-btcgraphlabeling
3BMEXPToT7a38Fxi3L9Eok4Ro2gwgmP6MR,BitMEX,figshare-btcgraphlabeling
3BMEXPZ9b9HScivJYazKK99i9G2Qarigtm,BitMEX,figshare-btcgraphlabeling
3BMEXPgwQdipUV3yjxTgRntNGYRzekeHyf,BitMEX,figshare-btcgraphlabeling
3BMEXQ4GVTwXtrLaZp2xQxsDY8uRi91CFi,BitMEX,figshare-btcgraphlabeling
3BMEXQjniAqJAgee6RR9s8x1ueT4kriUhp,BitMEX,figshare-btcgraphlabeling
3BMEXQmRHctNB3FQstZhmBPQ9UWgrKqQR7,BitMEX,figshare-btcgraphlabeling
3BMEXQwuacbqN5wyNL8EN95JBQT5m1CmFB,BitMEX,figshare-btcgraphlabeling
3BMEXS8pAJndvajxah1qJLUShvJ7iibAQt,BitMEX,figshare-btcgraphlabeling
3BMEXSHGPjvSgSrCAwbWN81Jurq59UjaL6,BitMEX,figshare-btcgraphlabeling
3BMEXSiAVEC7G6Jr3akHDkPBrcQ1XnpzuE,BitMEX,figshare-btcgraphlabeling
3BMEXSutghiGieg7TMj1nmM2P1HHP17WEm,BitMEX,figshare-btcgraphlabeling
3BMEXSzmSqs6SQVD2P2ko6oK83jhV6hzDG,BitMEX,figshare-btcgraphlabeling
3BMEXT8hq8ncUYECL2gG6xJRTtdDbvsqJu,BitMEX,figshare-btcgraphlabeling
3BMEXTSAXi7XUsRZs2NqvnCas5xTt7dunz,BitMEX,figshare-btcgraphlabeling
3BMEXTqKM74PPnvyX4EEx8TFmn5q3BHytk,BitMEX,figshare-btcgraphlabeling
3BMEXTwfmZMMeiSWEFXUB3UiAgG7iCTjYp,BitMEX,figshare-btcgraphlabeling
3BMEXUNVDzvNVsvDYrJDKeMUu5YLNbRHd1,BitMEX,figshare-btcgraphlabeling
3BMEXUdS3RQdrz5iz9sQEhCpeoeWbQn7Ud,BitMEX,figshare-btcgraphlabeling
3BMEXUjEKSKfHnv6KMooRGwLhKfGE1EBdw,BitMEX,figshare-btcgraphlabeling
3BMEXVNRX854PZZAx3FtPmr5sCYyTZJoXU,BitMEX,figshare-btcgraphlabeling
3BMEXWUFWK58CCbEpCS7P8BkBbE62QMC8t,BitMEX,figshare-btcgraphlabeling
3BMEXWr6Ycz4pbYMZLw4JdViMdPV4WStwk,BitMEX,figshare-btcgraphlabeling
3BMEXWsu4CEzbdYocHi7JdkwRrzpn1dFA2,BitMEX,figshare-btcgraphlabeling
3BMEXXTRAFpg4frYiCrayB2UQtZ8mQz7X4,BitMEX,figshare-btcgraphlabeling
3BMEXXTiTWnEJ9D4FSnjMQyRJQhHB17VGx,BitMEX,figshare-btcgraphlabeling
3BMEXXmSdDVTgVh6yZwaU5tBG75tjSfu9n,BitMEX,figshare-btcgraphlabeling
3BMEXXy7yH5viqjjh7PCAR7WNCPE1F4H3G,BitMEX,figshare-btcgraphlabeling
3BMEXY8Wf4Y6V5Cy5L9HHmDG1EBzLc6o1u,BitMEX,figshare-btcgraphlabeling
3BMEXYSjgVkkHoQ3ceMpRJAvawZshQKu5f,BitMEX,figshare-btcgraphlabeling
3BMEXZRX1iEqVmvLGVQNAiaax4eik46VEr,BitMEX,figshare-btcgraphlabeling
3BMEXZUeXF4an2FRZKLbMwbACGYFU7YGGi,BitMEX,figshare-btcgraphlabeling
3BMEXZX6EPajHjNsrfhhyWcH5tJ1e5Urhz,BitMEX,figshare-btcgraphlabeling
3BMEXZdQ9xm4XscUTNm4KfFJzRFQDTGhBH,BitMEX,figshare-btcgraphlabeling
3BMEXZtv6wnDRmhNptLLFKnDRV2tJwpWmQ,BitMEX,figshare-btcgraphlabeling
3BMEXaERPKK7TCk8JN6TYgEJ5bQ61xC7i6,BitMEX,figshare-btcgraphlabeling
3BMEXamEuqXoefJk6Ud9FQhwLDgbV6hWQZ,BitMEX,figshare-btcgraphlabeling
3BMEXbEZH1VtMi1evSXoRxbdhYREtVns9v,BitMEX,figshare-btcgraphlabeling
3BMEXe3esVPTWMtPnNmtZmfAuUTnMTG3eo,BitMEX,figshare-btcgraphlabeling
3BMEXeFtNdKTxPY361GKqh9bJP7ntULcNC,BitMEX,figshare-btcgraphlabeling
3BMEXeHNH5NtxXx6DLjje9bvrsTGh995GN,BitMEX,figshare-btcgraphlabeling
3BMEXewrdv7yEYhzs82uvzC4ZUNfpo25hv,BitMEX,figshare-btcgraphlabeling
3BMEXfK7c3STqJjYmy2VQTGtzD3QAXNz3T,BitMEX,figshare-btcgraphlabeling
3BMEXgWPVHHRwX54HKN46bKw8CPkXtkf18,BitMEX,figshare-btcgraphlabeling
3BMEXgvEvKGRRSgox5cUvuqrwbKi7LLfzx,BitMEX,figshare-btcgraphlabeling
3BMEXhPJjwf5S8hf8ugyX8jT7mMPHVaBeH,BitMEX,figshare-btcgraphlabeling
3BMEXhQimQ9MyzAPofUsNhjr8paEdm1nUd,BitMEX,figshare-btcgraphlabeling
3BMEXiGG8a7Y3zL28U8tLGpp9DMQbRWddu,BitMEX,figshare-btcgraphlabeling
3BMEXihtCzaoEa9CowD1pyUATLvBTjHq3C,BitMEX,figshare-btcgraphlabeling
3BMEXiuRhJpLMfKh64G6M9orH9tWvn2H3o,BitMEX,figshare-btcgraphlabeling
3BMEXjTWNUQkUVhVyZUspapELEJBqHKg6y,BitMEX,figshare-btcgraphlabeling
3BMEXjcP3XJEYqyCvLEZt6T5khhzm3ZXBW,BitMEX,figshare-btcgraphlabeling
3BMEXk65jAh9guBqYuFbt1bApEYaTjzki7,BitMEX,figshare-btcgraphlabeling
3BMEXk9V2Vbj79A4JgAUo7V8cEhua4QqgE,BitMEX,figshare-btcgraphlabeling
3BMEXkX6xNE49rQLHwtSgmEGKEYaVPg3Xv,BitMEX,figshare-btcgraphlabeling
3BMEXmXRzq5P9y49riiFCAQinjBJDLjBcK,BitMEX,figshare-btcgraphlabeling
3BMEXmxGuG6mpaAcxmGuNDSe16BUmj3fbG,BitMEX,figshare-btcgraphlabeling
3BMEXmzhx5wLw9y3EUo31yJhTrdzeaoUVG,BitMEX,figshare-btcgraphlabeling
3BMEXnGcZpkRQZDSShGt94zw2mQc3k89mt,BitMEX,figshare-btcgraphlabeling
3BMEXnNxVoHaHrWcndZaTQknPMWxG2xDyJ,BitMEX,figshare-btcgraphlabeling
3BMEXniirhvGm3rfmZo49J1duij8rg3rmJ,BitMEX,figshare-btcgraphlabeling
3BMEXnt4D5QftorEMiGobquaQwYH1SNTMN,BitMEX,figshare-btcgraphlabeling
3BMEXoBTq1gvcMdMMBMdufs9KCk7drChow,BitMEX,figshare-btcgraphlabeling
3BMEXodUKPiLhpDXfBcpZt9b9Tdvx3Z5iP,BitMEX,figshare-btcgraphlabeling
3BMEXokv2vPoEKPn7YWEhXoPYyZuzauLXJ,BitMEX,figshare-btcgraphlabeling
3BMEXpqTbaMUWDPMBTVHFvj5JcNgkunij2,BitMEX,figshare-btcgraphlabeling
3BMEXqkc78VdmDzyR6usPVAJbJ5snBNAjb,BitMEX,figshare-btcgraphlabeling
3BMEXrJysZ9jShA1CrVpj9cqSdt2X82SV2,BitMEX,figshare-btcgraphlabeling
3BMEXrm8soBkWUEdupryGYkJtvPWVVuCZ3,BitMEX,figshare-btcgraphlabeling
3BMEXsiaEsoUMDzbtSexC2LTYVMKeYgfVA,BitMEX,figshare-btcgraphlabeling
3BMEXsjo8EVyL9XhJ9A1wYQLndxo8a2Ng6,BitMEX,figshare-btcgraphlabeling
3BMEXsoDf2sHdASp6YwtKcN6vg4LNFNGGR,BitMEX,figshare-btcgraphlabeling
3BMEXtSHCtamHesxb3jcqbyjQUmj6S8XNa,BitMEX,figshare-btcgraphlabeling
3BMEXtt8et9fPzDuM62f4S3YRjgK5pAsA7,BitMEX,figshare-btcgraphlabeling
3BMEXuvuJhYJEHzPepdSJCDhqH912mcskS,BitMEX,figshare-btcgraphlabeling
3BMEXv3oQvm5sVY2Mns5qgLQBDgTFJpzkU,BitMEX,figshare-btcgraphlabeling
3BMEXvPeoWNXLv38zNy9rzAmKKJzJUVjvk,BitMEX,figshare-btcgraphlabeling
3BMEXvSN5zVZoFF7xBcsMcRcjcdFhntJTp,BitMEX,figshare-btcgraphlabeling
3BMEXwJHzyiQrGs9rfN1MffRueSVsdFTJv,BitMEX,figshare-btcgraphlabeling
3BMEXwZENuNuAwrd8NYo6dgdq3TRv1JfNQ,BitMEX,figshare-btcgraphlabeling
3BMEXwZGidWWMpNj1TfcB5U9UaiUxGpvXR,BitMEX,figshare-btcgraphlabeling
3BMEXx1ahXz25pqKP1pwgVkSW1zk6QDsqa,BitMEX,figshare-btcgraphlabeling
3BMEXxSMT2b2kvsnC4Q35d2kKJZ4u9bSLh,BitMEX,figshare-btcgraphlabeling
3BMEXxYrTZMsNiAEwVQ42KjdAQWRhxBaLK,BitMEX,figshare-btcgraphlabeling
3BMEXxk6S7nQ1dvhHgZff4turaac8Pttur,BitMEX,figshare-btcgraphlabeling
3BMEXxwW9DpPPbhjZ1qQQ9uaLVi8jnnhmM,BitMEX,figshare-btcgraphlabeling
3BMEXybyFAZvqD1xyQ3EetsU6M8otLjQM5,BitMEX,figshare-btcgraphlabeling
3BMEXysBjf2UhmcbYmBDV6P6HWTAzQecun,BitMEX,figshare-btcgraphlabeling
3BMEXyvTUSdP8RPWWADGYxBVhenatbm64y,BitMEX,figshare-btcgraphlabeling
3BMEXywDULkZebkmDB3tErytwjfV172BBc,BitMEX,figshare-btcgraphlabeling
3BMEXzKBAWqV8LdDHpvULZnPFk4HfQ4JHD,BitMEX,figshare-btcgraphlabeling
3BMEXzoCrvLVa5F8eWpU9HmfmfAEuszfbv,BitMEX,figshare-btcgraphlabeling
3BMEXzr7WeUPmhQQEcttF1SpdfZogVTrQm,BitMEX,figshare-btcgraphlabeling
3BitMEXfty7z8hSEqbcEJc7h26HYJ15iAX,BitMEX,figshare-btcgraphlabeling
bc1qmex0207wfx4va9s36vyrx7mzfvz8625wj8kwc3a35ru2wnd4lnws26nv9q,BitMEX,figshare-btcgraphlabeling
bc1qmex0764wf0gvlcsrwsfh68dm3pq4zja077rfgr9s39pf37l3a8ps7vqqyx,BitMEX,figshare-btcgraphlabeling
bc1qmex0s3n55gg8zasgmztmkudgv393es605xwgzzupcw9hsela9n6sgypkwq,BitMEX,figshare-btcgraphlabeling
bc1qmex2427lrrr99skyc00fga84zcwnzguyjtkqrve6y8277f20ygnstk8gym,BitMEX,figshare-btcgraphlabeling
bc1qmex2dvr0ke4v590cwu86rdnz8vznsel50rn53td0g4zfwzdll4rq96su8q,BitMEX,figshare-btcgraphlabeling
bc1qmex2z9s4cnqytje7l0awzxjzxat3l0qkwse08p62v70x9fle89xsp82h3z,BitMEX,figshare-btcgraphlabeling
bc1qmex2zagwkus3lvkqes2tafeyh9rkwmzga787lnpah98rlmc5c3qslqq0fu,BitMEX,figshare-btcgraphlabeling
bc1qmex358v968yl9vch85wepv6hx9w5kahn4psxn9az8fsn5wjk9uyslzef72,BitMEX,figshare-btcgraphlabeling
bc1qmex38gkv260tadt56eefes84cwqss4ulchkk45447jw7xdc5af0s9ytg6g,BitMEX,figshare-btcgraphlabeling
bc1qmex3swjvkut8rs2dlk8hhhcg2z4dpeckyxv0my90dz6ntrvcgnvsqcynte,BitMEX,figshare-btcgraphlabeling
bc1qmex3v4zg3glv625e3qxw7pmrh23mmea2lluvrmn0srr8c4u056es7u888q,BitMEX,figshare-btcgraphlabeling
bc1qmex4tp33n5asegsw9lyyqw8t58c4uaf7xr2scar3vax6cand4j7qgaa7je,BitMEX,figshare-btcgraphlabeling
bc1qmex50mhedkh5rewpd3c0ldz6f88c5a4dz7s7u5n4jtpzcvf9vsvqtg3wk6,BitMEX,figshare-btcgraphlabeling
bc1qmex5pr63gjuye9yjpm4krtn2uc5p8vf3gzty3975v9mrkde080dsmck2we,BitMEX,figshare-btcgraphlabeling
bc1qmex5qmxfy80ghzz8x0xrvzsk72fx90eu7tjyqttacpwzptjk466qxff09l,BitMEX,figshare-btcgraphlabeling
bc1qmex6fvpe24n0krqmf3fraqe4mzpqumenayghsffyy7wqmv489z2qe9v3jk,BitMEX,figshare-btcgraphlabeling
bc1qmex6kxxwqj00dd95mkt8twuywq3ymhngz0ve8cfwhwnpg3trh7kqh8205f,BitMEX,figshare-btcgraphlabeling
bc1qmex72cmznz8tq0h5ytrw92tz5y2y4dw23fmm6u0csg55eree7cussnx987,BitMEX,figshare-btcgraphlabeling
bc1qmex73wkf8ksakasj3d26xu360r5w0a97vs9pal5atzw7hqe3nsmsfgzzyn,BitMEX,figshare-btcgraphlabeling
bc1qmex88hwycd0wwcgxd50huhj3zjl9d603heugnkladvq9k3n6uwds7rmdxn,BitMEX,figshare-btcgraphlabeling
bc1qmex8falnm7g4rvpgvdma7htgwjgfm98mj25r88794rk2ll4uasqszp7qmn,BitMEX,figshare-btcgraphlabeling
bc1qmex8qwtdjapzvp3v837xwzzk05vshrd7je9rfh0pfucada3cp9pqh828gk,BitMEX,figshare-btcgraphlabeling
bc1qmex8rpr0agawfdqpwq7vahj308h0vp3yurkgx0pzag00kfs25v5s5mlasy,BitMEX,figshare-btcgraphlabeling
bc1qmex8s0xqlc3t2c0pm50enusfu7rwtnmt7pp673pwm6pcx537p5dqwpury6,BitMEX,figshare-btcgraphlabeling
bc1qmex95jvpsjlf9w29nj03k6lyfpqd9tajt5crqrjjfupx5kjac7pqr8jy4d,BitMEX,figshare-btcgraphlabeling
bc1qmex992nvknthg9a3pykmh0xs286y5smqcrndrg7xv3zt39yrwreqv4hy8s,BitMEX,figshare-btcgraphlabeling
bc1qmex9dplqwgnh7yhr85h7pju477y2yk2jwpm0enjzh8uxvty43qsq960hxq,BitMEX,figshare-btcgraphlabeling
bc1qmexaqrn7kvfdkn936rf7zupc4tpvtpdf4rvn292ncrtfq7ewxarqpsv60g,BitMEX,figshare-btcgraphlabeling
bc1qmexawz0u0hn2d6axqu7hxlcq7zmm4lgf0rcenpk3jjt68xjm4u7swerys5,BitMEX,figshare-btcgraphlabeling
bc1qmexc6mvxvf09ed3wtsr78ng4ap4hzrejut243hwp5tjjaea34htsyxxsgy,BitMEX,figshare-btcgraphlabeling
bc1qmexccpssvxu94lzksgkch2djmyflg3p8fqh9j6pj9kzqgpkghxwqpn8tgm,BitMEX,figshare-btcgraphlabeling
bc1qmexcuuhznmeu7jswjqj87hsdytv59fw9gfctkwt2a5stfg4988us65r96f,BitMEX,figshare-btcgraphlabeling
bc1qmexcxugtjjcqww7ceanv92wtlr3nvlmnprnel2t7zgt00z0l0e4q23ly38,BitMEX,figshare-btcgraphlabeling
bc1qmexcy8044y7uzssgfh3jwl97epmm5hp3wzjwmg3p0qhavcwwda0sexaqhv,BitMEX,figshare-btcgraphlabeling
bc1qmexd4xusypmsagfjw9sy2ql6xa0ajn8wtje4rgj997azdhs2xsrq0xsf3e,BitMEX,figshare-btcgraphlabeling
bc1qmexdm3enas9y2j2fhyr43264rjeyll7qddzf622scnzzf5ezs4tqk3ckaj,BitMEX,figshare-btcgraphlabeling
bc1qmexdv8jpjx0jf5zpe7pux5fzmzkw8fact33xe0m2vqa705azadjqt2fgc9,BitMEX,figshare-btcgraphlabeling
bc1qmexdzxht8j3j7xt66fd4kv4yt33qv9jxw468g5dwu8jm7qsl5s0qzy72mu,BitMEX,figshare-btcgraphlabeling
bc1qmexes846z67cac8a93pgp7f9qlr7m0x63mkyvz85fp49dgqmz9xq74dapt,BitMEX,figshare-btcgraphlabeling
bc1qmexez8dexhyftnty5yjq8tjgskl7pj9ap57daumfktdamwt0t9uss9lhjd,BitMEX,figshare-btcgraphlabeling
bc1qmexf4f4rfejcj8d9pkrkfyc8yrp9zjys7txqswgxuxrevjhmfgzsmarcsp,BitMEX,figshare-btcgraphlabeling
bc1qmexfaq7ldjgs0pjntlye62dtzc53899sk6lz2v2q2w2nux0u7gwsl4mq8s,BitMEX,figshare-btcgraphlabeling
bc1qmexfpl4fl84uafq0p6uu68ycm3d3vd84lxtw58jswkn0xna8lfysw39j46,BitMEX,figshare-btcgraphlabeling
bc1qmexfzzj8zy36xp0y97talsplk303me9jru5lvdjxekn0uwjy7zgqt3tdw5,BitMEX,figshare-btcgraphlabeling
bc1qmexgj2782tju95ew5md27l49wne0r30dp40mjxu7h4uh28u6skeshpremg,BitMEX,figshare-btcgraphlabeling
bc1qmexhac7ds5n3zttazplpqsjsynqdqwah7ruvh69emq26qlnuwuuq3gsx04,BitMEX,figshare-btcgraphlabeling
bc1qmexhgyx74v4jqf8447fw0wst006ag0zg99gu5enrhx9q4qvlnc4q2x9972,BitMEX,figshare-btcgraphlabeling
bc1qmexhx7syqshz075rfgeds3vuzklg0qgdwungghsamey52g04970sh84kh9,BitMEX,figshare-btcgraphlabeling
bc1qmexjqatszu0grvm6ypwzfha70qgu3lm5jhuumz6gjus8tp5jxvks5yeh22,BitMEX,figshare-btcgraphlabeling
bc1qmexks0mkdue8d6a5w7p4zzf7s2hswezlkvda78m3yezxcvpa0dnqqmlq9y,BitMEX,figshare-btcgraphlabeling
bc1qmexl608k6dz9yk96u94agf4ffnxa8uanrru5wvrnc4fr8k522haqy88zad,BitMEX,figshare-btcgraphlabeling
bc1qmexld7dhhssgksg5sdvrmp09hefw6muz5vq3h469aur0cunk0pmq7mq0lc,BitMEX,figshare-btcgraphlabeling
bc1qmexlhs66rku4zurr2pme2qm52lea8pvjh62spejdfpkxpyx69qgq9p3eeu,BitMEX,figshare-btcgraphlabeling
bc1qmexmaeekc3emgqgrg0etu5ncf5n4tepkyn33yu2p2d00y8p9ewvseslk9n,BitMEX,figshare-btcgraphlabeling
bc1qmexmv4uu8qatxpsyca32vytaszx3sy5xendryjqpr7300zjuucrsjhjwz7,BitMEX,figshare-btcgraphlabeling
bc1qmexmyhh0ty7zqlntnt92julkn2wcru7jylte9qd8gdp6c02m9u9s6s88rp,BitMEX,figshare-btcgraphlabeling
bc1qmexn9v7f6khuk4evrzz8ku88ka4ynp7c4nz583j36kz5f9ttweysd9sx9l,BitMEX,figshare-btcgraphlabeling
bc1qmexna6j5lrazkavs8t9kkh3l0pz5ckhapc6f95x4d4n0m7p8f9msrndvwn,BitMEX,figshare-btcgraphlabeling
bc1qmexnchsjwpzz80f3xrep52g0st0rec5k56mwpze3s9mzvcla0cjsp9z0xd,BitMEX,figshare-btcgraphlabeling
bc1qmexnu46epvpx42gewau66sfencqq42jc0dp7g0hvncwfhe3uuzns0d8wwh,BitMEX,figshare-btcgraphlabeling
bc1qmexnyrxdvj6kq3l7j9hzknu07v90ly63j4ndea6curxkjx9r3t7se04wxq,BitMEX,figshare-btcgraphlabeling
bc1qmexpudcs3teafyvm0vyydk9k34tw7a6874jz3njzl5p9gy7hxr8s72ym5a,BitMEX,figshare-btcgraphlabeling
bc1qmexqgyr2zfw7vzzuftuh9q043mfh4da7rhjc09meuze2jrld5sqsy63684,BitMEX,figshare-btcgraphlabeling
bc1qmexqp93tenm3nrkkk7vp7fgadp2r47gn6ensp4evtcjrarxasmjqmfqtlj,BitMEX,figshare-btcgraphlabeling
bc1qmexqqm522vfxdc40yhp5yf6qha62cluj5mn0p0wgmfxvtjl6wxfszryjqr,BitMEX,figshare-btcgraphlabeling
bc1qmexs039ax3smlfy7gcpv75sksrul5pzye0arhjc3gy9unfnkqh0qu5n8j7,BitMEX,figshare-btcgraphlabeling
bc1qmexs4aqkpw47sr4q34wmkz2m52yyafrse8l0lu49ws7psvh92wfq09c6kq,BitMEX,figshare-btcgraphlabeling
bc1qmexssht4v6dcplze48chqcjzpps8fj8mftr5acjuwmkta8q5hd5sxacttr,BitMEX,figshare-btcgraphlabeling
bc1qmexugrsu5u0ny9zyz78zu3d0w40k23tx8r672ha40x3knczyg9gshc9zec,BitMEX,figshare-btcgraphlabeling
bc1qmexun0cs4he3rslgxszg6na26h9qd3r52ufnzq5yma4a2l22cqmqnh7hq5,BitMEX,figshare-btcgraphlabeling
bc1qmexunrn42u8vh9r6n99k0k92hqcjnlpmemaxpmf5vctrsrl0j9lqh6jnsq,BitMEX,figshare-btcgraphlabeling
bc1qmexvdrxv9eepfqnsl2s73sulgzqk2ywsyfnp3nmwsttpfxzj95aqrxzran,BitMEX,figshare-btcgraphlabeling
bc1qmexvrw0a8y7ch0k3drhu05xcc4vlxq8wav74kn99qppxldex944q74kc9l,BitMEX,figshare-btcgraphlabeling
bc1qmexvvvaftk89syv2wjqkpkzm9f6gk9zu8ttx2jve5fnzdzl353uskr57va,BitMEX,figshare-btcgraphlabeling
bc1qmexwa9nhec72la620v4dkhn98rv787wnwvdv4llczwd60f8ltt3s526jev,BitMEX,figshare-btcgraphlabeling
bc1qmexwnyf7ksc5xejeffscsmux7yf20hzt6sjtjns235t6tadnlajqvtyp0h,BitMEX,figshare-btcgraphlabeling
bc1qmexwrvjsqhsfq3mtthqpn5wvdeumsrsl578v5lat286azdm3uczsg6c4gj,BitMEX,figshare-btcgraphlabeling
bc1qmexx5knmj89cxwsk45qvpc56f86w6e9drusgtg6xt89avlyd4vuq7vv7g3,BitMEX,figshare-btcgraphlabeling
bc1qmexx7dczgfajm0hgwsk5ndkwsln0dhqm8yvve797qsw78a2tm4lq0ajal2,BitMEX,figshare-btcgraphlabeling
bc1qmexx8cdsty67jc6gferczjtrgfeghlk889emnw2ne6kn929s4e8qc49u04,BitMEX,figshare-btcgraphlabeling
bc1qmexxlarae5vetgcc0thzv3vdm9p6nrg0nt6h2d3rxg9cncdmef7qz5ufee,BitMEX,figshare-btcgraphlabeling
bc1qmexywf3xzxasq8r4yepmggea4mnrehxmxgsrg5evrjrmc3d60l0sdtrxwg,BitMEX,figshare-btcgraphlabeling
12WChX2vovmharRa3iU5RmXoVFD96FsEgs,Bitcoin.de,figshare-btcgraphlabeling
15vVS4ZdHP129uD4Z9nEnFbcGrNX6tUqXh,Bitcoin.de,figshare-btcgraphlabeling
18DQb8uTGMtyF69oHBLHCaPrXvX7iEYnBw,Bitcoin.de,figshare-btcgraphlabeling
19fWBZ4B3qT8ZVdJGUrALr1zEYXMPHwcAa,Bitcoin.de,figshare-btcgraphlabeling
1CyjyX7uSjwK6dpFrAr2feqnoRJt6xbH7K,Bitcoin.de,figshare-btcgraphlabeling
1G4qncX621ZfJmQumAKLp35Hnd7JKBeVhw,Bitcurex,figshare-btcgraphlabeling
12MgqwKBNFHUPCLr8hMA3CTGyM6ttu3w4d,Bitfinex,figshare-btcgraphlabeling
13T1eoJTe9mCMdNpYaCE26DNKqPjxNZrqu,Bitfinex,figshare-btcgraphlabeling
13w7rYT5QyJZf5zv6FMTw6tZVjbKPeAmsa,Bitfinex,figshare-btcgraphlabeling
14o6hd7vF9ESktxSbxLdQxunXNsU1SLGKC,Bitfinex,figshare-btcgraphlabeling
167ZWTT8n6s4ya8cGjqNNQjDwDGY31vmHg,Bitfinex,figshare-btcgraphlabeling
16tUY3kpYc5kpnRat3Kc6mdX3u5e1NDmmF,Bitfinex,figshare-btcgraphlabeling
18PU88T1N7aG4NpLbxeLnHSYbMSRdqQ78x,Bitfinex,figshare-btcgraphlabeling
18x3cX5TqqFMUZK8Y5jHS4hBozd6r5RwUp,Bitfinex,figshare-btcgraphlabeling
18zLLKdLT8RfqUSymcfPNoDSU3VU8eUXPH,Bitfinex,figshare-btcgraphlabeling
19DzdQcG3xmNtM8p2jx3osKjDnzYwcUWRP,Bitfinex,figshare-btcgraphlabeling
19j98wABmLk7QXaNN1ZHRqjBJiLPG7jvhA,Bitfinex,figshare-btcgraphlabeling
1CWCqVuuYQo5r7aafrR8FdSor49febrarY,Bitfinex,figshare-btcgraphlabeling
1DmSdpiMk97jv1HQYcBHYERbnh3SYm8hyA,Bitfinex,figshare-btcgraphlabeling
1Du6PoYRFjrS8oBb6Y89M2mi8hRHXEqz2Y,Bitfinex,figshare-btcgraphlabeling
